973bac2b44df43e8b9e5cc05869aab51,331
84c7bcd849184369b8e0c46e871529f3,269
a0c43a41e184414a9366cc503c908b98,186
13341ff041494679a9ae56a046b86319,136
d13f3a739a084da8b8501aa012b14408,100
